env_id,alg_id,search_runtime,max_trial_length,rollouts_per_mc_eval,num_repeats,num_threads
deep-sea-treasure-improved-stoch,smdents,20,50,1024,5,16

hp_opt_iter,sm_l_inf_thresh,sm_split_visit_thresh,smbts_search_temp,smbts_epsilon,smbts_use_search_temp_decay,smbts_search_temp_decay_visits_scale,smdents_entropy_temp_init,smdents_entropy_temp_visits_scale,eval(mc_estimate_expected_utility),best_eval_so_far
90,0.499976,80,0.0211755,0.210369,1,0.0208515,45.4823,0.0210349,-19.1721,-11.8168
91,0.499966,64,0.0242638,0.1883,1,0.0273395,3.00167,0.0281732,-16.4279,-11.8168
92,0.499986,64,0.021965,0.24527,1,0.0224856,31.3622,0.0235963,-13.9371,-11.8168
93,0.499997,64,4.38839,0.247375,1,0.0196042,16.9889,58.2465,-19.6706,-11.8168
94,0.499989,63,0.0227932,0.200467,1,0.0229119,50.2153,0.0183133,-17.2144,-11.8168
95,0.499981,54,0.0253268,0.232612,1,20.4516,30.2184,0.0271417,-17.4855,-11.8168
96,0.000152649,64,0.0204083,0.235067,0,0.0207269,30.9581,0.0207351,-17.4321,-11.8168
97,0.292327,65,21.0906,0.205615,1,99.5796,27.8622,0.0270217,-16.6685,-11.8168
98,0.366649,59,6.70219,0.180673,0,100,11.2022,0.0219071,-21.7249,-11.8168
99,0.447395,66,0.41609,0.271712,1,19.957,60.0962,0.0286995,-18.112,-11.8168
100,0.499996,71,10.4061,0.256093,1,0.0210836,2.85957,0.019949,-19.5171,-11.8168
101,0.49998,60,30.6352,0.252856,1,0.0207449,55.4199,0.0203704,-22.2668,-11.8168
102,0.000204895,27,99.9973,0.385786,1,99.9965,99.998,99.9915,-17.2963,-11.8168
103,0.327706,30,27.6834,0.5,1,67.7571,99.9983,99.9949,-19.433,-11.8168
104,0.472402,27,100,0.492124,1,0.0355567,99.9955,99.9987,-20.6209,-11.8168
105,0.000124215,35,99.9961,0.29041,1,99.9964,100,99.997,-17.6427,-11.8168
106,0.000138315,43,99.9979,0.375049,1,99.9997,99.9968,99.9966,-21.4359,-11.8168
107,0.000158027,18,99.998,0.299595,1,99.9969,99.997,99.9971,-22.2019,-11.8168
108,0.000141594,38,99.9966,0.245902,0,99.9982,100,4.02971,-20.2425,-11.8168
109,0.000180791,32,99.9999,0.313877,1,99.9923,17.3001,100,-19.5058,-11.8168
110,0.499982,45,99.9978,0.199877,1,0.0259087,99.9984,99.9972,-22.285,-11.8168
111,0.499989,73,51.2312,0.0833309,1,99.997,0.0117629,66.3018,-19.5912,-11.8168
112,0.00015042,67,50.9387,0.000149352,1,99.9983,0.0103756,23.0688,-17.0861,-11.8168
113,0.330186,72,38.1752,0.000175978,0,99.9989,0.001,73.778,-21.2798,-11.8168
114,0.5,67,51.4402,0.000154511,1,99.9973,38.267,37.2045,-9.3684,-9.3684
115,0.499989,66,54.4875,0.000165844,1,99.9916,48.5479,31.3714,-14.4923,-9.3684
116,0.499974,72,57.1871,0.000169521,1,99.9965,43.8863,39.1454,-10.6393,-9.3684
117,0.499997,72,50.9217,0.000138771,1,99.9995,51.5067,44.528,-12.9126,-9.3684
118,0.49998,70,61.1233,0.000143603,1,99.9963,34.6493,22.4279,-16.6261,-9.3684
119,0.499987,68,43.9123,0.0183998,1,99.9981,47.155,36.2799,-14.1209,-9.3684
120,0.499992,68,53.9482,0.0001,1,99.9974,99.9969,65.2226,-25.702,-9.3684
121,0.499996,71,47.32,0.000137622,1,99.9963,0.0109603,0.0195977,-18.2108,-9.3684
122,0.499981,61,53.74,0.024403,1,99.9957,0.0185596,6.00732,-14.7801,-9.3684
123,0.351344,61,49.371,0.000190819,1,99.9972,0.0141737,19.6947,-15.2847,-9.3684
124,0.499943,80,60.8155,0.000154724,1,99.9996,0.0179972,0.0417299,-14.8841,-9.3684
125,0.499997,63,69.7866,0.00014183,1,99.9937,0.0129652,0.0223947,-17.9662,-9.3684
126,0.247312,75,55.2178,0.0223694,1,99.9967,0.0104558,17.9164,-14.9778,-9.3684
127,0.288397,66,52.9233,0.0426392,1,99.9971,0.0158596,14.2189,-18.0637,-9.3684
128,0.287748,79,55.0313,0.000180533,1,0.0240772,100,26.0848,-22.4018,-9.3684
129,0.49999,51,49.8208,0.000179507,1,99.9957,0.0185807,0.0261845,-14.7242,-9.3684
130,0.499985,61,48.7744,0.00015996,1,99.996,31.226,28.1209,-23.4208,-9.3684
131,0.499996,80,55.0324,0.00546516,1,99.9951,37.7121,48.3154,-21.2488,-9.3684
132,0.49997,44,50.6828,0.0555628,1,0.0263023,0.0174389,0.026693,-21.9363,-9.3684
133,0.49998,70,55.1438,0.000100172,0,99.9975,43.0143,24.8364,-20.6269,-9.3684
134,0.000230686,69,0.032277,0.232224,0,0.0310583,59.5355,84.3469,-20.5202,-9.3684
135,0.000285242,78,86.7963,0.406318,0,99.9947,0.0550608,99.9887,-22.4611,-9.3684
136,0.00025296,48,0.01,0.285493,0,99.9719,0.0554089,99.9639,-16.6314,-9.3684
137,0.499959,48,0.0303229,0.30573,0,0.0295843,41.2443,99.9925,-20.7156,-9.3684
138,0.499935,67,76.4912,0.000655059,1,99.8854,38.2809,37.082,-11.8676,-9.3684
139,0.00139949,50,30.3934,0.274022,0,99.9305,0.155488,99.9281,-22.2546,-9.3684
140,0.311981,59,78.662,0.0861673,1,99.9946,0.0232388,0.031969,-21.6917,-9.3684
141,0.299611,70,76.8777,0.000151217,1,13.7477,45.7225,60.4499,-15.6448,-9.3684
142,0.0118464,69,46.1256,0.0600625,1,99.999,43.5986,99.9979,-17.1371,-9.3684
143,0.378074,69,7.49975,0.000152842,1,70.8013,45.1956,72.7698,-21.9782,-9.3684
144,0.499994,70,90.021,0.000183082,1,99.9985,47.0327,0.0273035,-12.9162,-9.3684
145,0.499984,69,79.4462,0.0727614,1,80.628,44.2681,0.0229983,-13.7466,-9.3684
146,0.499979,69,73.1234,0.000161464,1,84.516,44.5823,0.022786,-18.897,-9.3684
147,0.499978,65,97.3338,0.0355033,1,99.9954,46.6197,99.9968,-18.9614,-9.3684
148,0.000400226,27,0.0674747,0.000377125,1,99.9496,100,0.17019,-23.5968,-9.3684
149,0.0949793,66,0.0319013,0.20146,1,88.3237,33.6705,0.031983,-14.4677,-9.3684
150,0.316429,71,0.027058,0.273922,1,89.2451,31.6798,0.0290001,-18.2996,-9.3684
151,0.00105477,68,0.201676,0.128007,1,60.9972,20.4883,0.23499,-16.4829,-9.3684
152,0.0316246,70,58.904,0.0515245,1,92.5119,47.6791,0.0310292,-18.8866,-9.3684
153,0.000208558,59,0.0318462,0.210011,1,63.3899,23.4769,0.0315086,-18.8643,-9.3684
154,0.499982,69,77.2951,0.0732049,1,99.9993,30.3063,41.5767,-17.2594,-9.3684
155,0.499955,76,23.79,0.0001,1,99.9933,0.0314679,0.0357128,-16.3133,-9.3684
156,0.499965,82,43.9809,0.0937586,1,99.9938,0.0179262,0.0360831,-17.2597,-9.3684
157,0.499892,71,33.2576,0.118242,1,99.9855,28.8406,0.0491314,-15.9922,-9.3684
158,0.499991,74,58.8129,0.223738,1,99.9852,27.2934,0.0841447,-16.1635,-9.3684
159,0.499952,81,38.5543,0.184499,1,99.9952,17.0153,0.0374453,-18.9018,-9.3684
160,0.499974,79,0.0300093,0.499986,0,99.9956,14.555,0.031769,-18.7045,-9.3684
161,0.499845,72,45.4186,0.000174486,1,99.9781,30.5248,68.2548,-11.5968,-9.3684
162,0.499932,77,0.0283319,0.49999,0,99.9998,37.3193,0.0400157,-19.8024,-9.3684
163,0.499811,68,52.0893,0.00102653,1,99.9797,39.7961,67.6588,-15.2056,-9.3684
164,0.499884,90,0.0753839,0.499944,1,99.9928,0.0956746,0.01,-21.8894,-9.3684
165,0.00131918,99,0.01,0.5,0,0.01,100,0.01,-18.3092,-9.3684
166,0.00110771,85,0.0734748,0.49961,0,0.13802,99.9872,0.241476,-19.3801,-9.3684
167,0.499921,99,0.0541401,0.49999,1,99.9969,99.9948,0.078448,-15.5463,-9.3684
168,0.5,1,100,0.5,0,100,0.001,100,-21.4595,-9.3684
169,0.00312488,31,0.01,0.499308,0,15.2653,100,16.9757,-17.132,-9.3684
170,0.49998,99,0.0305771,0.499957,0,99.9993,73.6776,0.0372799,-14.3113,-9.3684
171,0.499989,99,0.0259611,0.5,0,99.9981,88.1507,98.7349,-21.927,-9.3684
172,0.499988,99,0.0186775,0.499997,1,99.9943,63.9686,0.0305603,-18.4623,-9.3684
173,0.455995,99,0.0328832,0.244312,0,45.0807,79.8981,0.0339493,-19.0382,-9.3684
174,0.49999,90,0.0346443,0.499972,0,99.9899,82.0481,0.0353906,-15.781,-9.3684
175,0.000197994,95,23.2171,0.499978,0,99.9922,88.5229,0.0310071,-21.9317,-9.3684
176,0.499985,85,0.0253461,0.499968,1,0.0271013,58.1936,0.0231733,-17.0351,-9.3684
177,0.0518828,72,18.5796,0.000198859,1,0.0257249,0.0183116,86.7125,-19.3777,-9.3684
178,0.499961,91,0.0201518,0.499985,1,0.0310731,99.9994,0.0109127,-19.6862,-9.3684
179,0.499948,93,0.0250351,0.499933,0,99.9938,46.9995,91.674,-20.5916,-9.3684
180,0.2927,30,0.0485883,0.411577,0,58.2303,67.5137,72.7708,-19.6516,-9.3684
181,0.499267,67,51.5108,0.000805086,1,99.9284,38.2909,61.9956,-14.4376,-9.3684
182,0.000712973,19,0.256665,0.499636,0,99.9913,39.1742,99.9452,-21.4559,-9.3684
183,0.00043838,69,18.2223,0.273584,1,0.07905,0.0687169,0.074413,-22.9696,-9.3684
184,0.499876,94,0.0647008,0.5,0,99.9838,58.0826,0.0694175,-18.7128,-9.3684
185,0.499936,86,0.0685689,0.230424,0,99.9848,62.0181,0.0752301,-17.0462,-9.3684
186,0.499412,78,0.501631,0.499485,0,99.8159,85.2708,0.01,-19.7069,-9.3684
187,0.499798,80,23.9053,0.000927127,1,0.221449,0.186335,56.8096,-21.5013,-9.3684
188,0.000507504,88,0.0620966,0.499943,1,99.9926,51.0061,0.0102923,-19.9758,-9.3684
189,0.499846,83,0.0677812,0.499903,1,0.0669816,54.124,74.9882,-15.823,-9.3684
190,0.499924,82,0.0758825,0.280614,1,0.06721,43.189,47.6712,-12.9744,-9.3684
191,0.499926,81,0.0647946,0.288806,1,100,39.5824,94.7287,-16.2227,-9.3684
192,0.49995,79,18.6351,0.326949,1,0.0694351,46.8011,24.0939,-19.9983,-9.3684
193,0.132243,87,0.0643821,0.312167,1,85.9437,47.6552,53.0155,-18.2979,-9.3684
194,0.499978,83,0.0306399,0.265589,0,0.0341953,65.3735,90.7005,-16.4708,-9.3684
195,0.49997,87,0.0256019,0.336992,1,99.9961,67.505,82.5531,-21.7318,-9.3684
196,0.000445814,38,0.0766984,0.499928,0,70.5232,99.9833,23.6139,-18.0285,-9.3684
197,0.000500611,24,0.066746,0.499894,0,0.0607999,99.9871,0.0800246,-18.0274,-9.3684
198,0.000385126,44,0.0959265,0.499963,0,0.0495585,99.9701,0.0790596,-18.3865,-9.3684
199,0.00283571,37,0.565867,0.49943,0,0.689228,58.3352,0.542929,-22.4172,-9.3684

Best eval with params:
eval (mc_estimate_expected_utility) = -9.3684
smdents_entropy_temp_visits_scale = 37.2045
smbts_search_temp_decay_visits_scale = 99.9973
smbts_epsilon = 0.000154511
smbts_search_temp = 51.4402
smdents_entropy_temp_init = 38.267
smbts_use_search_temp_decay = 1
sm_split_visit_thresh = 67
sm_l_inf_thresh = 0.5
