env_id,alg_id,search_runtime,max_trial_length,rollouts_per_mc_eval,num_repeats,num_threads
fruit-tree-depth-7,smbts,20,50,1024,5,16

hp_opt_iter,sm_l_inf_thresh,sm_split_visit_thresh,smbts_search_temp,smbts_epsilon,smbts_use_search_temp_decay,smbts_search_temp_decay_visits_scale,eval(mc_estimate_expected_utility),best_eval_so_far
131,0.499982,25,63.6162,0.336111,0,99.9976,4.89852,4.90716
132,0.499994,1,73.4013,0.30445,0,99.9985,4.89913,4.90716
133,0.49999,16,80.2471,0.334886,0,100,4.89028,4.90716
134,0.499987,25,61.6688,0.341863,0,99.9981,4.88698,4.90716
135,0.499997,25,49.5158,0.499994,0,99.9988,4.8882,4.90716
136,0.499965,9,66.481,0.499991,0,99.9991,4.88228,4.90716
137,0.499995,39,55.966,0.499997,0,99.9975,4.87849,4.90716
138,0.000144134,29,54.3323,0.49999,0,0.0193077,4.86015,4.90716
139,0.499995,13,61.8081,0.000142616,0,99.9978,4.89783,4.90716
140,0.499995,13,62.2439,0.000148797,0,99.9976,4.87755,4.90716
141,0.499989,16,70.0244,0.000162469,0,0.0219158,4.87724,4.90716
142,0.105053,67,38.5698,0.448518,1,91.9435,4.84318,4.90716
143,0.499991,16,70.0368,0.00014656,0,0.0196566,4.88854,4.90716
144,0.499991,27,73.7521,0.000146771,0,0.0193659,4.88674,4.90716
145,0.499995,26,73.7535,0.000141331,0,99.9954,4.8861,4.90716
146,0.499998,12,74.8038,0.499998,0,99.9959,4.88001,4.90716
147,0.499995,24,53.5135,0.00014083,0,99.9976,4.89005,4.90716
148,0.49999,11,66.4892,0.000144894,0,0.019473,4.88478,4.90716
149,0.499914,14,53.3224,0.499508,0,99.9381,4.8893,4.90716
150,0.499991,32,82.7203,0.000146635,0,0.0195481,4.87579,4.90716
151,0.499954,3,60.6339,0.499412,0,99.8247,4.8827,4.90716
152,0.499988,12,73.7394,0.000156664,0,0.0214117,4.88518,4.90716
153,0.499987,23,54.8956,0.000145739,0,100,4.88631,4.90716
154,0.499991,35,56.154,0.00014486,0,0.0196796,4.88194,4.90716
155,0.499996,11,68.7762,0.000140931,0,99.9977,4.88983,4.90716
156,0.499989,12,100,0.000152146,0,99.9988,4.91064,4.91064
157,0.5,13,100,0.000277016,0,100,4.89784,4.91064
158,0.499995,37,46.4967,0.00014198,0,99.9976,4.87867,4.91064
159,0.5,1,100,0.000195067,0,100,4.87859,4.91064
160,0.499585,20,99.9841,0.000480403,0,99.9092,4.88367,4.91064
161,0.499997,15,99.9997,0.000153458,1,0.0198649,4.87719,4.91064
162,0.499994,48,40.3719,0.49999,0,0.0203662,4.87713,4.91064
163,0.499989,1,61.9221,0.000143838,0,0.019965,4.88156,4.91064
164,0.42743,89,65.5547,0.427161,0,85.1775,4.85814,4.91064
165,0.49999,27,85.0572,0.000192992,0,99.9948,4.88778,4.91064
166,0.499994,15,91.1567,0.000145578,0,99.9973,4.8862,4.91064
167,0.499997,3,58.7907,0.00014143,0,99.9973,4.89192,4.91064
168,0.499995,14,54.0952,0.000144279,0,99.9975,4.89118,4.91064
169,0.499995,33,66.2629,0.000141974,0,99.9976,4.88259,4.91064
170,0.499994,48,52.7513,0.000151171,0,99.997,4.88996,4.91064
171,0.499994,52,57.0577,0.499992,0,0.019554,4.88665,4.91064
172,0.000146465,40,48.2043,0.000145515,0,0.0193296,4.86462,4.91064
173,0.499995,51,52.8073,0.499997,0,99.9977,4.88458,4.91064
174,0.499994,27,83.7688,0.499991,1,0.0200769,4.86611,4.91064
175,0.499993,1,92.7424,0.000137076,1,0.0194049,4.88404,4.91064
176,0.499998,6,100,0.5,1,99.9984,4.86939,4.91064
177,0.499994,1,58.8266,0.499988,0,0.0205956,4.8821,4.91064
178,0.499994,21,50.2523,0.499992,0,0.0195637,4.87403,4.91064
179,0.499993,39,71.5017,0.5,0,99.998,4.87445,4.91064
180,0.499996,22,89.2856,0.499994,0,99.9977,4.90144,4.91064
181,0.499993,20,91.4804,0.499997,0,99.9973,4.86803,4.91064
182,0.499993,1,87.5019,0.000159964,1,99.9976,4.86754,4.91064
183,0.499995,19,78.6464,0.000150918,0,99.9977,4.88683,4.91064
184,0.499983,23,99.999,0.000140373,0,0.0205545,4.88761,4.91064
185,0.49999,15,90.9635,0.000156711,0,0.0218332,4.90059,4.91064
186,0.0553661,75,86.1621,0.311522,0,80.8403,4.82163,4.91064
187,0.499989,15,90.9677,0.000156628,0,0.0218318,4.88263,4.91064
188,0.49999,46,47.707,0.499979,1,0.0258449,4.88213,4.91064
189,0.499995,33,44.309,0.499996,0,99.9974,4.88427,4.91064
190,0.499995,50,44.4724,0.499997,0,99.9976,4.86703,4.91064
191,0.499998,1,67.5163,0.00014181,0,99.9995,4.9028,4.91064
192,0.499995,1,67.6656,0.000146722,0,99.9969,4.88221,4.91064
193,0.499986,1,55.9475,0.000150844,0,99.9979,4.89021,4.91064
194,0.499982,1,75.0219,0.499979,1,0.0262652,4.90269,4.91064
195,0.499996,1,75.3641,0.499993,1,0.0207207,4.89429,4.91064
196,0.499993,12,73.7068,0.499991,1,0.0200143,4.88811,4.91064
197,0.499994,1,83.453,0.499991,1,0.0207262,4.88343,4.91064
198,0.49999,1,66.6749,0.000150442,0,0.0201,4.89456,4.91064
199,0.5,1,67.5993,0.000144428,0,0.0198855,4.90334,4.91064
200,0.000119021,1,66.5689,0.000136187,0,0.0109989,4.89192,4.91064
201,0.000149825,1,71.6201,0.000153271,1,0.0208143,4.89094,4.91064
202,0.5,1,66.7789,0.000176728,1,0.027751,4.90104,4.91064
203,0.5,1,67.2306,0.000158172,1,0.0190757,4.9098,4.91064
204,0.5,1,68.5496,0.000169345,1,0.0238338,4.87817,4.91064
205,0.000151129,1,75.3153,0.000160002,1,0.0193149,4.88468,4.91064
206,0.000117316,1,61.9483,0.000102355,0,0.0231173,4.89408,4.91064
207,0.499989,1,61.9952,0.000143576,0,0.0200147,4.88526,4.91064
208,0.166001,92,64.5997,0.31422,1,46.9076,4.81474,4.91064

Best eval with params:
eval (mc_estimate_expected_utility) = 4.91064
smbts_search_temp_decay_visits_scale = 99.9988
smbts_epsilon = 0.000152146
smbts_search_temp = 100
smbts_use_search_temp_decay = 0
sm_split_visit_thresh = 12
sm_l_inf_thresh = 0.499989
