env_id,alg_id,search_runtime,max_trial_length,rollouts_per_mc_eval,num_repeats,num_threads
breakable-bottles-v0,smdents,20,50,1024,5,16

hp_opt_iter,sm_l_inf_thresh,sm_split_visit_thresh,smbts_search_temp,smbts_epsilon,smbts_use_search_temp_decay,smbts_search_temp_decay_visits_scale,smdents_entropy_temp_init,smdents_entropy_temp_visits_scale,eval(mc_estimate_expected_utility),best_eval_so_far
186,0.00015354,14,68.9065,0.000150492,1,99.9995,99.9978,0.0204269,6.33969,6.33969
187,0.000165654,15,91.4201,0.000152809,1,99.9995,99.999,0.0190882,5.9553,6.33969
188,0.000141494,16,69.2365,0.000145903,1,99.9993,99.9994,0.0201156,7.30434,7.30434
189,0.5,13,100,0.0001,1,100,100,100,6.7346,7.30434
190,0.000165047,15,95.9986,0.000155196,1,99.9986,99.9987,99.9976,7.12992,7.30434
191,0.00014752,15,98.7187,0.000156038,1,99.9992,99.9983,99.999,5.67501,7.30434
192,0.499982,15,99.9978,0.000151354,1,99.9992,99.9983,0.0203454,7.94473,7.94473
193,0.499966,15,99.9994,0.000151093,1,99.9988,99.999,0.0212805,7.57334,7.94473
194,0.49999,15,99.9961,0.000140551,1,99.9984,99.9981,0.0200017,6.49622,7.94473
195,0.0228249,15,99.9964,0.000154119,1,99.9991,99.9969,0.0222376,6.64907,7.94473
196,0.499987,17,69.4995,0.00015422,1,99.9975,99.9968,0.022667,5.6713,7.94473
197,0.137315,14,99.9999,0.000177126,1,99.9977,0.0141295,0.0205954,5.3563,7.94473
198,0.499992,10,99.9998,0.000131392,1,99.9992,99.9997,22.9408,5.87941,7.94473
199,0.000176318,22,99.9996,0.000144391,1,99.9987,99.999,0.0217284,6.97561,7.94473

Best eval with params:
eval (mc_estimate_expected_utility) = 7.94473
smdents_entropy_temp_visits_scale = 0.0203454
smbts_search_temp_decay_visits_scale = 99.9992
smbts_epsilon = 0.000151354
smbts_search_temp = 99.9978
smdents_entropy_temp_init = 99.9983
smbts_use_search_temp_decay = 1
sm_split_visit_thresh = 15
sm_l_inf_thresh = 0.499982
