env_id,alg_id,search_runtime,max_trial_length,rollouts_per_mc_eval,num_repeats,num_threads
deep-sea-treasure-v0,smdents,20,50,1024,5,16

hp_opt_iter,sm_l_inf_thresh,sm_split_visit_thresh,smbts_search_temp,smbts_epsilon,smbts_use_search_temp_decay,smbts_search_temp_decay_visits_scale,smdents_entropy_temp_init,smdents_entropy_temp_visits_scale,eval(mc_estimate_expected_utility),best_eval_so_far
150,0.000158309,1,0.0260054,0.475036,1,99.9988,99.9955,99.9991,6.56198,6.86223
151,0.000140257,1,0.0192508,0.415227,1,99.9978,99.9976,99.9981,6.73707,6.86223
152,0.000162157,1,38.5639,0.349463,1,100,99.9966,0.0207442,6.59488,6.86223
153,0.000141061,1,0.0203112,0.401179,1,99.9995,99.999,0.0202746,6.5674,6.86223
154,0.138999,80,74.315,0.449536,0,78.7121,53.9595,82.6817,6.16903,6.86223
155,0.000146183,31,0.0200799,0.417123,1,99.9994,99.9979,0.0198557,6.21307,6.86223
156,0.000101028,1,65.1321,0.473713,1,99.9982,100,99.9956,6.64457,6.86223
157,0.000147111,1,72.1124,0.455984,1,99.998,0.00957455,99.9977,6.53359,6.86223
158,0.000137256,1,62.8502,0.433573,1,99.9982,0.0108578,99.9972,6.75451,6.86223
159,0.000148234,1,66.9204,0.469024,1,99.9975,0.018469,99.9951,6.71473,6.86223
160,0.000144435,1,49.7555,0.423059,1,99.9985,0.00989988,99.9988,6.47937,6.86223
161,0.000154277,1,48.0146,0.342254,1,0.0186435,0.00870187,99.9965,5.95832,6.86223
162,0.000132541,1,62.6423,0.476059,1,100,99.998,99.998,6.57087,6.86223
163,0.000157408,1,65.0545,0.465327,1,99.9999,99.9989,99.9987,6.52771,6.86223
164,0.000151699,1,91.3475,0.444243,1,99.9986,0.00956222,0.0183194,6.56672,6.86223
165,0.499992,1,99.9986,0.322533,1,99.9992,100,0.0207207,6.47352,6.86223
166,0.499996,1,99.9982,0.390849,1,99.9975,7.20316,0.019333,6.48914,6.86223
167,0.000148037,1,99.9958,0.385484,1,100,99.9991,99.9944,6.71658,6.86223
168,0.000160742,1,99.9983,0.403166,1,99.9999,99.9988,100,6.83195,6.86223
169,0.000160125,1,99.9981,0.403231,1,99.9998,99.9986,99.999,6.6265,6.86223
170,0.00015563,1,99.9966,0.373168,1,99.9995,99.9997,0.01,6.51639,6.86223
171,0.000146591,1,99.9985,0.415347,1,99.9982,99.9986,99.9991,6.70791,6.86223
172,0.000147317,1,99.999,0.378077,1,99.9996,99.9985,99.9975,6.74069,6.86223
173,0.000149358,1,99.9988,0.407646,1,100,99.999,99.9967,6.67034,6.86223
174,0.000147774,1,99.9969,0.375368,1,99.9992,99.9983,99.997,6.59976,6.86223
175,0.000138455,1,99.9974,0.43068,1,99.9979,99.9985,99.9993,6.75392,6.86223
176,0.22801,77,34.2649,0.211311,1,12.0151,69.8988,19.3312,6.27527,6.86223
177,0.000138876,1,99.9974,0.430672,1,99.9978,99.9985,99.9992,6.60133,6.86223
178,0.000149588,1,99.9973,0.39207,1,99.9998,0.0095641,99.9988,6.69361,6.86223
179,0.000147326,1,99.9967,0.408067,1,99.9999,0.00915609,99.9978,6.55769,6.86223
180,0.0001326,20,99.9991,0.399535,1,99.9977,99.998,99.9983,6.56042,6.86223
181,0.000152301,1,28.5643,0.398869,1,99.998,99.9995,99.9975,6.74048,6.86223
182,0.000150729,1,29.9463,0.398853,1,99.997,99.9989,99.9982,6.45709,6.86223
183,0.49998,1,99.9986,0.393729,1,100,99.9984,99.9998,6.39,6.86223
184,0.000146499,1,99.9975,0.379776,1,0.0184257,29.564,99.9971,6.12012,6.86223
185,0.000147555,1,99.9976,0.3557,1,99.9979,99.9975,0.0199519,6.48567,6.86223
186,0.000147456,1,99.5737,0.398246,1,99.9982,99.9975,0.0190973,6.79058,6.86223
187,0.000146508,1,93.141,0.39937,1,99.9948,99.9996,0.0184411,6.54302,6.86223
188,0.00014903,1,99.9984,0.408235,1,99.998,0.720862,0.0196547,6.7363,6.86223
189,0.000145879,1,64.4872,0.409571,1,99.9981,99.998,0.0196627,6.92239,6.92239
190,0.0001,1,60.6976,0.40686,1,100,100,0.0265977,6.60613,6.92239
191,0.000157335,1,99.9995,0.380119,0,99.9985,0.0126263,0.0188389,5.70247,6.92239
192,0.000155647,1,58.3285,0.429846,1,99.9987,99.9977,0.0198367,6.48902,6.92239
193,0.499985,1,93.1951,0.369528,1,99.9969,99.9992,0.0201651,6.36154,6.92239
194,0.000172517,27,99.9979,0.418075,1,99.9995,99.9957,0.0270237,6.52639,6.92239
195,0.000149931,1,99.9984,0.262513,1,99.9983,0.00997513,0.019598,6.61203,6.92239
196,0.499975,1,46.567,0.411235,1,99.9981,99.9997,57.6627,6.48247,6.92239
197,0.000155915,1,37.1671,0.441741,1,99.9984,0.0110763,0.0196637,6.62213,6.92239
198,0.101192,28,33.141,0.0463181,1,16.8299,70.0947,32.6588,5.92927,6.92239
199,0.000160692,1,35.7675,0.441901,1,99.9981,0.0105227,0.0193557,6.64211,6.92239
200,0.000145639,24,100,0.430467,1,100,0.0105833,100,6.62295,6.92239
201,0.000139941,1,99.9979,0.419877,1,99.9994,0.0113674,0.0181331,6.73682,6.92239
202,0.000148199,1,100,0.434867,1,99.997,0.0106587,0.0193977,6.60887,6.92239
203,0.000118909,1,43.9437,0.409124,1,99.9748,99.9305,0.168372,6.6151,6.92239
204,0.000135969,1,45.662,0.430846,1,99.9989,0.0126807,100,6.6677,6.92239
205,0.000152922,23,65.7664,0.409068,1,99.9974,0.0119568,0.0211203,6.49305,6.92239
206,0.000149759,1,99.9982,0.269643,1,99.9984,0.0108961,0.0195006,6.49395,6.92239

Best eval with params:
eval (mc_estimate_expected_utility) = 6.92239
smdents_entropy_temp_visits_scale = 0.0196627
smbts_search_temp_decay_visits_scale = 99.9981
smbts_epsilon = 0.409571
smbts_search_temp = 64.4872
smdents_entropy_temp_init = 99.998
smbts_use_search_temp_decay = 1
sm_split_visit_thresh = 1
sm_l_inf_thresh = 0.000145879
